rainfall_mm,temperature_c,relative_humidity_pct,avg_cpr,avg_ie,avg_lsprate,avg_rorwe,avg_tprate
2.9389337909227624,33.46023869201404,23.45306057918482,9.867266e-06,-2.6198939e-05,2.0951127e-06,2.677131e-07,1.1961173e-05
2.959597424131416,33.76150348976208,23.794597231326883,9.867266e-06,-2.6198939e-05,2.0951127e-06,2.677131e-07,1.1961173e-05
11.082770215555469,30.47980333937454,20.738192264682066,4.366843e-05,-3.441754e-05,4.0633862e-05,2.5658403e-05,8.430572e-05
10.721269810665946,29.590927389812208,19.967233254926157,4.366843e-05,-3.441754e-05,4.0633862e-05,2.5658403e-05,8.430572e-05
7.108046118844715,29.79029344850191,20.117865653800177,4.366843e-05,-3.441754e-05,4.0633862e-05,2.5658403e-05,8.430572e-05
3.3001206956387614,24.6163849149732,14.607198550109898,4.366843e-05,-3.441754e-05,4.0633862e-05,2.5658403e-05,8.430572e-05
2.245525777966298,27.143065206493656,16.790477769637143,9.73898e-06,-2.7496106e-05,1.33325875e-05,2.7910082e-06,2.3073027e-05
2.048053445417036,27.474035784521654,16.906850345120116,9.73898e-06,-2.7496106e-05,1.33325875e-05,2.7910082e-06,2.3073027e-05
2.026347510893456,27.180069409632516,16.570969806809856,9.73898e-06,-2.7496106e-05,1.33325875e-05,2.7910082e-06,2.3073027e-05
2.365718196891991,29.033649018624917,18.2865152508387,9.73898e-06,-2.7496106e-05,1.33325875e-05,2.7910082e-06,2.3073027e-05
2.3587274900705664,30.227190066710367,19.340226352523814,1.2152238e-05,-2.2760314e-05,3.4829045e-06,1.9138233e-07,1.563292e-05
2.3217583773570354,31.07310145374619,20.098354606100337,1.2152238e-05,-2.2760314e-05,3.4829045e-06,1.9138233e-07,1.563292e-05
2.21860293834111,28.866738518489957,17.883220606948676,1.2152238e-05,-2.2760314e-05,3.4829045e-06,1.9138233e-07,1.563292e-05
2.132668029152046,29.653080245247367,18.683770871090886,1.2152238e-05,-2.2760314e-05,3.4829045e-06,1.9138233e-07,1.563292e-05
2.2503917788146377,31.797980950911967,20.87116261134462,1.2143415e-05,-2.9937393e-05,3.0768438e-06,4.678552e-07,1.521791e-05
2.2837994061620326,30.70950989087263,19.84173871129449,1.2143415e-05,-2.9937393e-05,3.0768438e-06,4.678552e-07,1.521791e-05
